name,N,nnz,nnz_per_row,csr_reuse_distance,num_diags,num_diag_elems,ratio_diag,num_ell_elems,ratio_ell,zero_rows,one_rows,two_rows,three_rows,four_rows,five_rows,small_rows,small_rows_elems,mean_diff_nnz,min_nnz_row,max_nnz_row,mean_nnz_row,vr_nnz_row,sd_nnz_row
cz148,148,1527,10.317568,99.214142,106,12879,8.434185,9768,6.396857,0.000000,0.675676,0.000000,0.000000,0.000000,61.486488,62.162163,29.862476,4.496599,1,33,10.317568,54.703159,7.396158
cz10228,10228,102876,10.058271,97.774994,546,5503287,53.494372,552312,5.368716,0.000000,0.009777,0.000000,0.000000,0.000000,64.597183,64.606964,32.112446,4.033441,1,27,10.058271,51.267136,7.160107
cz5108,5108,51412,10.064996,97.747604,439,2191764,42.631370,275832,5.365129,0.000000,0.019577,0.000000,0.000000,0.000000,64.506653,64.526230,32.046993,4.045036,1,27,10.064996,51.346165,7.165624
cz628,628,6346,10.105096,98.345413,208,119754,18.870785,33912,5.343839,0.000000,0.159236,0.000000,0.000000,0.000000,63.535030,63.694267,31.452883,4.047847,1,27,10.105096,50.387100,7.098387
cz2548,2548,25674,10.076138,97.709747,343,843900,32.869829,137592,5.359196,0.000000,0.039246,0.000000,0.000000,0.000000,64.324959,64.364204,31.923347,4.049470,1,27,10.076138,51.221989,7.156954
cz20468,20468,206076,10.068204,97.741127,694,14071338,68.282275,1105272,5.363419,0.000000,0.004886,0.000000,0.000000,0.000000,64.603287,64.608170,32.083309,4.043680,1,27,10.068204,51.470947,7.174325
cz40948,40948,412148,10.065156,97.742317,875,35611487,86.404610,2211192,5.365044,0.000000,0.002442,0.000000,0.000000,0.000000,64.625870,64.628311,32.104000,4.046450,1,27,10.065156,51.487972,7.175512
GD00_a,352,458,1.301136,89.956329,198,45783,99.962882,3520,7.685590,21.306818,32.102272,42.329544,3.977273,0.000000,0.284091,100.000000,100.000000,0.264957,0,5,1.301136,0.750227,0.866157
GD97_c,452,460,1.017699,81.304344,278,65883,143.223913,66896,145.426087,85.840706,7.522124,1.106195,1.327434,0.884956,0.000000,96.681419,16.956522,1.864745,0,74,1.017699,35.619499,5.968207
GD96_d,180,229,1.272222,82.532753,135,14751,64.414847,8640,37.729258,37.222221,57.777779,0.000000,0.555556,0.000000,0.555556,96.111115,48.908298,1.972067,0,24,1.272222,11.253661,3.354648
GD01_b,18,37,2.055556,94.594597,13,176,4.756757,108,2.918919,0.000000,0.000000,94.444443,5.555555,0.000000,0.000000,100.000000,100.000000,0.117647,2,3,2.055556,0.052469,0.229061
USpowerGrid,4941,13188,2.669095,74.780106,1728,7159078,542.847892,187758,14.237034,0.000000,24.812792,33.515484,21.453148,8.115766,5.100182,92.997368,80.239609,1.496154,1,19,2.669095,3.208635,1.791266
Erdos981,485,2762,5.694845,93.084724,790,219378,79.427227,40740,14.750181,8.247422,17.113401,14.020618,11.958763,7.010309,7.628866,65.979378,25.850832,6.466942,0,42,5.694845,46.525440,6.820956
Erdos991,492,2834,5.760163,92.731125,824,228394,80.590685,41328,14.582922,7.723577,17.276423,13.821138,12.195122,7.317073,7.113821,65.447151,25.405787,6.527495,0,42,5.760163,47.170101,6.868049
Reuters911,13332,296076,22.207920,49.492023,25200,176927030,597.573022,60393960,203.981275,0.135014,4.597960,22.127213,11.776177,9.225923,6.630663,54.492950,6.945176,33.017479,0,2265,22.207920,4454.247559,66.740150
GD95_a,36,57,1.583333,92.982452,26,669,11.736842,504,8.842105,5.555555,55.555557,30.555555,2.777778,0.000000,2.777778,97.222221,87.719299,1.171429,0,7,1.583333,1.576389,1.255543
EVA,8497,6726,0.791574,75.007431,4063,24665594,3667.201011,9380688,1394.690455,84.088501,9.791691,2.483229,0.976815,0.458986,0.353066,98.152290,26.895628,1.253767,0,552,0.791574,79.861168,8.936507
GD06_Java,1538,8032,5.222367,88.844620,1849,1658058,206.431524,221472,27.573705,2.080624,18.920675,21.066320,11.573472,8.972692,7.802341,70.416122,32.681774,4.497723,0,72,5.222367,35.573357,5.964340
EAT_SR,23219,325589,14.022525,32.753563,42576,532256890,1634.750836,3622164,11.124958,64.641029,0.000000,0.000000,0.000000,0.000000,0.000000,64.641029,0.000000,19.260229,0,78,14.022525,403.596069,20.089701
GD02_b,80,232,2.900000,96.120689,54,3207,13.823276,960,4.137931,2.500000,23.750000,20.000000,13.750000,18.750000,17.500000,96.250000,92.241379,1.645570,0,6,2.900000,2.590000,1.609348
GD01_Acap,953,645,0.676810,43.255814,255,161301,250.079070,24778,38.415504,79.433365,5.981112,4.616999,2.518363,2.518363,1.783841,96.852043,61.705425,1.346639,0,13,0.676810,3.093868,1.758939
Stranke94,10,90,9.000000,142926.671875,18,90,1.000000,180,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,9,9.000000,0.000000,0.000000
GD02_a,23,87,3.782609,97.701149,37,471,5.413793,690,7.931034,4.347826,21.739130,26.086956,13.043478,4.347826,4.347826,73.913040,40.229885,3.227273,0,15,3.782609,12.430997,3.525762
GD99_b,64,252,3.937500,98.412697,79,3272,12.984127,512,2.031746,0.000000,0.000000,0.000000,6.250000,93.750000,0.000000,100.000000,100.000000,0.111111,3,4,3.937500,0.058594,0.242061
GD96_b,111,193,1.738739,96.891190,96,5298,27.450777,1332,6.901554,18.018019,0.000000,75.675674,4.504505,0.900901,0.000000,99.099098,96.891190,0.363636,0,6,1.738739,0.877690,0.936851
Zewail,6752,54233,8.032139,59.768040,5529,23098557,425.913318,3065408,56.522929,32.153435,12.159360,8.412322,6.205569,4.546801,3.450829,66.928314,10.338723,9.711451,0,227,8.032139,284.530090,16.868019
SciMet,3084,10413,3.376459,55.565159,2395,4584737,440.289734,641472,61.602996,42.250324,14.688716,9.111544,7.101167,4.863813,3.858625,81.874191,27.532892,4.018164,0,104,3.376459,44.215755,6.649493
GD98_a,38,50,1.315789,92.000000,35,876,17.520000,836,16.720000,57.894737,15.789474,7.894737,7.894737,5.263158,0.000000,94.736839,58.000000,1.621622,0,11,1.315789,6.110805,2.472004
football,35,118,3.371428,97.457626,52,1091,9.245763,700,5.932203,25.714285,5.714286,11.428572,14.285714,8.571428,8.571428,74.285713,44.067795,3.264706,0,10,3.371428,8.347754,2.889248
dictionary28,52652,178076,3.382132,72.706596,28016,1244555248,6988.899391,4001552,22.471035,25.307680,20.924181,13.418294,9.521006,6.461293,4.736762,80.369217,37.211079,2.660367,0,38,3.382132,20.025921,4.475033
Sandi_authors,86,248,2.883721,96.774193,104,5456,22.000000,2064,8.322581,0.000000,27.906977,31.395350,16.279070,10.465117,2.325581,88.372093,66.935486,2.258824,1,12,2.883721,5.335318,2.309831
SmallW,396,994,2.510101,91.649902,287,69931,70.353119,116424,117.126761,75.000000,7.323232,2.272727,2.525253,2.272727,0.505050,89.898987,12.374246,3.637975,0,147,2.510101,119.255188,10.920403
Tina_AskCog,11,36,3.272727,359077.781250,16,103,2.861111,154,4.277778,0.000000,0.000000,27.272728,45.454544,18.181818,0.000000,90.909088,80.555557,1.300000,2,7,3.272727,1.834711,1.354515
internet,124651,207214,1.662353,70.204720,70279,5949989864,28714.227147,34403676,166.029689,41.156509,32.249241,10.920089,4.667431,2.862392,1.760114,93.615776,53.142643,1.858524,0,138,1.662353,14.391081,3.793558
Erdos982,5822,14750,2.533494,51.979660,7924,23834216,1615.879051,710284,48.154847,14.771556,59.807625,10.803847,3.899004,2.026795,1.064926,92.373756,42.054237,2.041058,0,61,2.533494,35.381519,5.948236
GD95_c,62,287,4.629032,97.909409,60,2664,9.282230,1860,6.480836,0.000000,0.000000,6.451613,35.483871,22.580645,11.290322,75.806450,57.491291,1.393443,2,15,4.629032,6.330125,2.515974
yeast,2361,13828,5.856840,67.182526,3453,4876643,352.664377,306930,22.196268,0.000000,32.528591,14.993647,9.529860,7.666243,4.913172,69.631516,24.985537,5.927966,1,65,5.856840,63.261368,7.953701
Tina_DisCog,11,48,4.363636,268933.343750,17,105,2.187500,176,3.666667,0.000000,0.000000,9.090909,18.181818,36.363636,18.181818,81.818184,70.833336,2.100000,2,8,4.363636,2.413223,1.553455
GD99_c,105,149,1.419048,91.946312,73,5433,36.463087,1050,7.046980,36.190475,18.095238,20.000000,20.952381,2.857143,1.904762,100.000000,100.000000,1.173077,0,5,1.419048,1.786303,1.336527
Ragusa16,24,81,3.375000,97.530861,32,480,5.925926,432,5.333333,20.833334,8.333333,12.500000,16.666666,8.333333,16.666666,83.333336,59.259258,3.782609,0,9,3.375000,7.651042,2.766052
California,9664,16150,1.671151,63.089783,9851,53977101,3342.235356,3169792,196.271950,47.982201,22.402731,10.927153,5.856788,3.383692,2.028146,92.580711,51.164085,2.149850,0,164,1.671151,13.655871,3.695385
Wordnet3,82670,132964,1.608371,55.202160,42569,2486652780,18701.699558,10581760,79.583647,7.083585,55.928391,26.570704,4.660699,2.258377,1.105601,97.607353,85.560753,0.848710,0,64,1.608371,3.055372,1.747962
patents_main,240547,560943,2.331948,7.190927,73410,14679307172,26168.981825,99105364,176.676354,21.397898,32.031994,15.644344,9.685010,6.362582,4.362557,89.484383,59.880772,2.164517,0,206,2.331948,8.972172,2.995358
GD95_b,73,96,1.315068,92.708336,38,2234,23.270833,2920,30.416667,45.205479,42.465752,4.109589,1.369863,1.369863,1.369863,95.890411,51.041668,1.680556,0,20,1.315068,10.845936,3.293317
Roget,1022,5075,4.965754,84.157639,1107,761490,150.047291,44968,8.860690,2.446184,12.622309,13.209394,12.622309,12.524462,10.861056,64.285713,36.512314,2.881489,0,22,4.965754,13.113312,3.621231
Ragusa18,23,64,2.782609,96.875000,32,422,6.593750,322,5.031250,8.695652,30.434782,8.695652,13.043478,17.391304,13.043478,91.304344,79.687500,2.363636,0,7,2.782609,3.822306,1.955072
GlossGT,72,122,1.694444,95.901642,80,3649,29.909836,720,5.901639,16.666666,30.555555,26.388889,20.833334,4.166667,1.388889,100.000000,100.000000,1.380282,0,5,1.694444,1.378858,1.174248
Journals,124,12068,97.322578,99.933708,247,15376,1.274113,30752,2.548227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.357723,19,124,97.322578,516.831238,22.733923
EPA,4772,8965,1.878667,65.119911,5769,14937282,1666.177579,1670200,186.302287,70.180222,12.426656,5.532271,2.242246,1.362112,1.362112,93.105614,22.610151,2.639069,0,175,1.878667,79.202637,8.899587
GD98_c,112,336,3.000000,97.916664,156,10202,30.363095,672,2.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,100.000000,100.000000,0.000000,3,3,3.000000,0.000000,0.000000
geom,7343,23796,3.240637,13.640948,10126,45197298,1899.365356,1497972,62.950580,16.137817,27.917746,20.509329,12.460847,6.373417,3.690590,87.089745,46.369137,3.911332,0,102,3.240637,38.921680,6.238724
EAT_RS,23219,325592,14.022654,31.486340,42576,532256890,1634.735774,49874412,153.180705,1.955295,9.078772,23.730566,12.459623,8.200181,5.827124,61.251560,11.114524,20.560858,0,1074,14.022654,1503.023193,38.768845
GD06_theory,101,380,3.762376,98.157898,54,3456,9.094737,3838,10.100000,0.000000,0.000000,89.108910,0.000000,0.000000,0.000000,89.108910,47.368420,3.150000,2,19,3.762376,26.141541,5.112880
patents,3774768,14970767,3.966010,3.448648,2717227,6280688801138,419530.195156,271783296,18.154267,44.649712,3.361505,4.943429,5.958353,6.189996,5.777308,70.880302,21.374117,2.809837,0,36,3.966010,28.104092,5.301329
GD97_a,84,332,3.952381,98.192772,126,6294,18.957831,672,2.024096,0.000000,0.000000,0.000000,4.761905,95.238098,0.000000,100.000000,100.000000,0.084337,3,4,3.952381,0.045351,0.212959
Tina_DisCal,11,41,3.727273,315143.906250,14,96,2.341463,132,3.219512,0.000000,9.090909,9.090909,18.181818,36.363636,18.181818,90.909088,85.365852,1.600000,1,6,3.727273,1.834711,1.354515
FA,10617,72176,6.798154,26.924463,17872,107457921,1488.831758,721956,10.002716,52.736179,0.009419,0.122445,0.197796,0.640482,0.659320,54.365639,0.986477,8.487284,0,34,6.798154,64.075851,8.004740
GD96_a,1096,1677,1.530110,42.814548,1016,703621,419.571258,37264,22.220632,0.091241,72.262772,16.970802,5.474452,2.463504,1.094890,98.357666,90.161003,0.747945,0,17,1.530110,1.778286,1.333524
USAir97,332,4252,12.807229,98.259644,450,97600,22.953904,92296,21.706491,0.000000,16.566265,12.650602,11.746988,8.433735,4.216867,53.614456,10.301035,16.108761,1,139,12.807229,404.138092,20.103186
GD98_b,121,207,1.710744,93.719810,122,7891,38.120773,1694,8.183575,0.000000,66.115700,8.264462,21.487604,1.652893,0.000000,97.520660,89.855072,0.325000,1,7,1.710744,1.478314,1.215860
Kohonen,4470,12731,2.848099,52.533188,3705,9682454,760.541513,6570900,516.133847,59.328857,14.161074,7.427293,4.183445,2.684564,2.393736,90.178970,22.566963,4.121727,0,735,2.848099,311.516968,17.649843
Erdos992,6100,15030,2.463934,50.691948,8382,26387194,1755.634997,744200,49.514305,16.491804,59.016392,10.377049,3.754098,1.983607,1.098361,92.721313,42.395210,1.980816,0,61,2.463934,34.151543,5.843932
CSphd,1882,1740,0.924548,34.425289,979,1106957,636.182184,169380,97.344828,61.583424,23.060574,6.323061,2.869288,1.328374,1.434644,96.599365,61.436783,1.520999,0,45,0.924548,5.331067,2.308910
HEP-th-new,27770,352807,12.704609,35.400940,39241,612509777,1736.104377,31213480,88.471827,9.762334,8.818870,7.025567,5.966871,5.059417,4.580482,41.213539,6.604744,12.294033,0,562,12.704609,254.954483,15.967294
SmaGri,1059,4919,4.644948,83.492577,985,576859,117.271600,491376,99.893474,43.909348,13.314447,10.292729,6.326723,3.871577,3.210576,80.925400,18.174425,6.066163,0,232,4.644948,217.703293,14.754772
GD96_c,65,250,3.846154,98.000000,98,3682,14.728000,780,3.120000,0.000000,0.000000,7.692307,20.000000,53.846153,16.923077,98.461540,97.599998,0.921875,2,6,3.846154,0.714793,0.845454
ODLIS,2909,18246,6.272258,57.201580,4814,7995411,438.200756,238538,13.073441,0.446889,17.050533,5.431420,7.150223,9.247164,9.797181,49.123409,21.577332,4.652339,0,41,6.272258,21.614508,4.649140
HEP-th,27240,342437,12.571109,35.588444,38687,591808370,1728.225542,30617760,89.411366,9.908223,8.902349,7.096182,6.013216,5.058737,4.607195,41.585903,6.714228,12.185432,0,562,12.571109,251.651596,15.863530
GD97_b,47,264,5.617021,98.863640,64,1904,7.212121,2350,8.901515,2.127660,0.000000,0.000000,36.170212,17.021276,12.765958,68.085106,42.803032,2.956522,0,25,5.617021,19.555462,4.422156
Lederberg,8843,41601,4.704399,48.881035,6795,36449391,876.166222,19419228,466.797144,48.784348,13.321271,7.746240,5.563723,3.822232,2.804478,82.042290,15.903464,6.628930,0,1098,4.704399,428.091827,20.690380
GD01_c,33,135,4.090909,97.777779,20,440,3.259259,792,5.866667,9.090909,27.272728,6.060606,9.090909,15.151515,0.000000,66.666664,31.111111,2.593750,0,12,4.090909,12.082644,3.476010
Erdos971,472,2628,5.567797,92.922371,784,209458,79.702435,38704,14.727549,8.262712,17.584745,15.254237,10.593221,7.627119,8.050847,67.372879,27.054794,6.282378,0,41,5.567797,44.703056,6.686034
Erdos02,6927,16944,2.446080,50.932484,9668,32414790,1913.054178,7023978,414.540722,20.109716,56.806698,10.047640,3.536885,1.717915,0.967230,93.186081,40.563030,1.944990,0,507,2.446080,70.932823,8.422163
GD01_a,311,645,2.073955,90.232559,255,52067,80.724031,8086,12.536434,36.977493,18.327974,14.147910,7.717042,7.717042,5.466238,90.353699,61.705425,2.225806,0,13,2.073955,6.582948,2.565726
foldoc,13356,120238,9.002545,73.925880,19411,151439337,1259.496474,2724624,22.660257,0.000000,0.000000,0.000000,0.022462,0.366876,4.005690,4.395029,2.395249,3.207188,3,102,9.002545,14.252664,3.775270
Erdos972,5488,14170,2.581997,53.401554,7668,21687524,1530.523924,669536,47.250247,13.465743,60.112972,11.424927,3.881195,2.113703,1.075073,92.073616,41.997177,2.059595,0,61,2.581997,35.386440,5.948650
GD00_c,638,1041,1.631661,71.181557,433,200243,192.356388,62524,60.061479,32.758621,38.714733,13.636364,5.015674,3.291536,1.253919,94.670845,61.575409,2.069074,0,49,1.631661,10.408161,3.226168
powersim,15838,64424,4.067685,94.362350,8825,106637567,1655.245980,1267040,19.667205,0.000000,3.586311,26.032328,30.268974,11.320874,5.455234,76.663719,53.843288,0.582876,1,40,4.067685,7.441938,2.727992
cnr-2000,325557,3216152,9.878922,96.050568,51644,13087896314,4069.427165,1768425624,549.857601,23.976139,11.838173,8.423409,5.896049,5.215984,3.213876,58.563629,8.432748,2.881369,0,2716,9.878922,421.921906,20.540737
dblp-2010,326186,1615400,4.952389,86.641518,219306,52340950008,32401.231898,155264536,96.115226,7.829582,18.250937,19.249447,14.310853,9.592993,6.469008,75.702820,34.407516,3.213336,0,238,4.952389,58.791206,7.667542
in-2004,1382908,16917053,12.232956,97.454971,209080,212923293877,12586.311214,-1,-0.000000,20.413939,9.352611,6.177996,7.380462,4.573840,3.779644,51.678493,6.625020,3.111317,0,7753,12.232956,1383.803589,37.199512
amazon-2008,735323,5158388,7.015132,82.120018,761972,344525208776,66789.316503,14706460,2.850980,12.043279,5.724015,4.761717,4.062705,3.439169,3.024113,33.054996,8.027333,2.824783,0,10,7.015132,15.565398,3.945301
enron,69244,276143,3.987970,80.328308,48743,2611213018,9456.017419,192775296,698.099521,74.628845,13.671943,2.553290,1.228987,0.687424,0.545896,93.316391,7.007239,4.998455,0,1392,3.987970,801.910950,28.318031
eu-2005,862664,19235140,22.297371,94.398689,974263,513384204577,26689.912555,-1,-0.000000,8.308565,5.983906,3.268132,3.243325,2.646569,2.839460,26.289957,2.109384,5.142912,0,6985,22.297371,860.325867,29.331312
fv2,9801,87025,8.879196,97.900604,9,87613,1.006757,176418,2.027211,0.000000,0.000000,0.000000,0.000000,0.040812,0.000000,0.040812,0.018386,0.060612,4,9,8.879196,0.351947,0.593251
heart1,3557,1385317,389.462189,99.845161,6525,12565519,9.070501,7967680,5.751521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.899887,48,1120,389.462189,15310.883789,123.737160
lung1,1650,7419,4.496364,97.425529,346,540971,72.916970,26400,3.558431,0.000000,0.000000,6.969697,36.181820,13.818182,0.000000,56.969696,39.533630,2.998181,2,8,4.496364,2.937259,1.713843
stomach,213360,3021648,14.162205,96.417084,6478,1337109059,442.509868,8107680,2.683198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021597,7,19,14.162205,34.714684,5.891917
fv1,9604,85264,8.877968,97.899467,9,85846,1.006826,172872,2.027491,0.000000,0.000000,0.000000,0.000000,0.041649,0.000000,0.041649,0.018765,0.061231,4,9,8.877968,0.355372,0.596131
torso2,115967,1033473,8.911785,96.848976,6742,417663016,404.135392,2319340,2.244219,0.000000,0.000000,0.000000,0.000000,0.000000,2.205800,2.205800,1.237575,0.001932,5,10,8.911785,0.345191,0.587530
torso3,259156,4429042,17.090254,96.658257,34684,7861561814,1775.002769,11402864,2.574567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037460,7,22,17.090254,19.302856,4.393502
lung2,109460,492564,4.499945,95.975548,1506,102383527,207.858323,1751360,3.555599,0.000000,0.000000,15.102321,19.797186,30.202814,0.000000,65.102318,46.757782,2.999973,2,8,4.499945,3.760087,1.939095
heart3,2339,680341,290.868317,99.843758,4269,5428449,7.979012,2685172,3.946803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.584261,48,574,290.868317,5715.154297,75.598640
heart2,2339,680341,290.868317,99.843758,4269,5428449,7.979012,2685172,3.946803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.584261,48,574,290.868317,5715.154297,75.598640
fv3,9801,87025,8.879196,97.900604,9,87613,1.006757,176418,2.027211,0.000000,0.000000,0.000000,0.000000,0.040812,0.000000,0.040812,0.018386,0.060612,4,9,8.879196,0.351947,0.593251
torso1,116158,8516500,73.318237,99.543114,45496,2748598802,322.738073,758047108,89.009230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.378798,9,3263,73.318237,176018.781250,419.545929
cat_ears_2_1,85,254,2.988235,97.244095,106,5655,22.263780,850,3.346457,0.000000,18.823530,17.647058,23.529411,25.882353,14.117647,100.000000,100.000000,1.464286,1,5,2.988235,1.752802,1.323934
Linux_call_graph,324085,1208908,3.730219,63.668118,333007,58065342814,48031.233819,461497040,381.747031,24.676243,15.023836,13.591496,10.544456,8.012712,6.129565,77.978310,36.603447,4.051397,0,712,3.730219,29.711998,5.450871
qa8fk,66127,1660579,25.111967,98.362076,663,43424999,26.150517,3570858,2.150369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.079031,8,27,25.111967,17.494772,4.182675
